tract_id,tract_name,total_pop,median_income,median_home_value,median_gross_rent,occupied_units,owner_units,renter_units,hispanic_pop,white_pop,black_pop,poverty_universe,below_poverty,poverty_rate,year,centroid_distance_miles,beltline_half_mile,beltline_one_mile,beltline_three_miles,pct_white,pct_black,pct_hispanic,pct_renter
13089021816,"Census Tract 218.16, DeKalb County, Georgia",2461.0,68929.0,113700.0,1227.0,908,696,212,1168.0,726.0,392.0,2445.0,185.0,0.0756646216768916,2020,9.911811891335402,0.0,0.0,0.0,0.2950020316944332,0.15928484355952865,0.4746038195855343,0.23348017621145375
13089021817,"Census Tract 218.17, DeKalb County, Georgia",3060.0,123864.0,223600.0,1444.0,836,738,98,441.0,768.0,776.0,3060.0,65.0,0.0212418300653594,2020,9.179950378644309,0.0,0.0,0.0,0.25098039215686274,0.25359477124183005,0.14411764705882352,0.11722488038277512
13089021818,"Census Tract 218.18, DeKalb County, Georgia",4566.0,74880.0,245800.0,987.0,1728,1277,451,586.0,2055.0,1639.0,4555.0,262.0,0.0575192096597146,2020,8.903122441091146,0.0,0.0,0.0,0.450065703022339,0.3589575120455541,0.12833990363556724,0.26099537037037035
13089021819,"Census Tract 218.19, DeKalb County, Georgia",2983.0,110503.0,322900.0,1636.0,1273,1152,121,61.0,1976.0,351.0,2974.0,232.0,0.078009414929388,2020,8.513583638856685,0.0,0.0,0.0,0.6624203821656051,0.11766677841099564,0.020449212202480724,0.09505106048703849
13089021820,"Census Tract 218.20, DeKalb County, Georgia",2410.0,63165.0,194900.0,1451.0,1358,443,915,30.0,669.0,1376.0,2410.0,138.0,0.0572614107883817,2020,7.7440924784042915,0.0,0.0,0.0,0.27759336099585064,0.570954356846473,0.012448132780082987,0.6737849779086893
13089021821,"Census Tract 218.21, DeKalb County, Georgia",2990.0,115662.0,313600.0,,1199,1061,138,102.0,2504.0,173.0,2990.0,47.0,0.0157190635451505,2020,9.458465049647645,0.0,0.0,0.0,0.8374581939799332,0.05785953177257525,0.03411371237458194,0.11509591326105087
13089021822,"Census Tract 218.22, DeKalb County, Georgia",3789.0,81737.0,256600.0,1419.0,1632,1230,402,334.0,3094.0,223.0,3650.0,296.0,0.0810958904109589,2020,10.277168940261339,0.0,0.0,0.0,0.8165742940089733,0.0588545790446028,0.0881499076273423,0.24632352941176472
13089021823,"Census Tract 218.23, DeKalb County, Georgia",4200.0,86846.0,311000.0,1272.0,1616,1000,616,523.0,1813.0,1558.0,4200.0,150.0,0.0357142857142857,2020,11.166261358101027,0.0,0.0,0.0,0.43166666666666664,0.370952380952381,0.12452380952380952,0.3811881188118812
13089021824,"Census Tract 218.24, DeKalb County, Georgia",2548.0,35250.0,100000.0,1215.0,857,301,556,890.0,379.0,1128.0,2434.0,528.0,0.2169268693508627,2020,10.018456453934926,0.0,0.0,0.0,0.14874411302982732,0.4427001569858713,0.3492935635792779,0.6487747957992999
13089021906,"Census Tract 219.06, DeKalb County, Georgia",5824.0,44316.0,123000.0,1089.0,1870,1053,817,235.0,475.0,4771.0,5818.0,825.0,0.1418013062908215,2020,10.763859718339846,0.0,0.0,0.0,0.08155906593406594,0.8191964285714286,0.04035027472527473,0.4368983957219251
13089021908,"Census Tract 219.08, DeKalb County, Georgia",4829.0,43191.0,187400.0,1001.0,1994,678,1316,117.0,314.0,3262.0,4822.0,869.0,0.1802156781418498,2020,9.882042528463058,0.0,0.0,0.0,0.06502381445433837,0.6755021743632222,0.024228618761648373,0.6599799398194583
13089021910,"Census Tract 219.10, DeKalb County, Georgia",6871.0,41647.0,165000.0,982.0,2323,1244,1079,127.0,757.0,5378.0,6871.0,1154.0,0.1679522631349148,2020,9.699050521759444,0.0,0.0,0.0,0.11017319167515645,0.7827099403289186,0.018483481298209866,0.4644855789926819
13089021911,"Census Tract 219.11, DeKalb County, Georgia",2636.0,30901.0,57600.0,1096.0,1125,96,1029,153.0,35.0,2448.0,2610.0,1244.0,0.4766283524904214,2020,10.36142792184097,0.0,0.0,0.0,0.013277693474962063,0.928679817905918,0.05804248861911988,0.9146666666666666
13089021912,"Census Tract 219.12, DeKalb County, Georgia",3620.0,163750.0,382300.0,,1331,1290,41,120.0,2056.0,1041.0,3620.0,222.0,0.0613259668508287,2020,12.48885141562667,0.0,0.0,0.0,0.5679558011049723,0.28756906077348066,0.03314917127071823,0.030803906836964687
13089021913,"Census Tract 219.13, DeKalb County, Georgia",4215.0,32500.0,97200.0,998.0,1926,69,1857,162.0,587.0,3211.0,4081.0,1372.0,0.3361921097770154,2020,10.937089785273644,0.0,0.0,0.0,0.13926453143534995,0.761803084223013,0.038434163701067614,0.9641744548286605
13089021914,"Census Tract 219.14, DeKalb County, Georgia",3389.0,34818.0,131600.0,1106.0,1500,695,805,219.0,516.0,2644.0,3389.0,301.0,0.088816760106226,2020,11.619728327338938,0.0,0.0,0.0,0.15225730303924462,0.7801711419297728,0.06462083210386545,0.5366666666666666
13089021915,"Census Tract 219.15, DeKalb County, Georgia",4585.0,77969.0,202300.0,1460.0,1825,1542,283,25.0,847.0,3520.0,4532.0,300.0,0.0661959399823477,2020,13.357621752723789,0.0,0.0,0.0,0.18473282442748093,0.7677208287895311,0.0054525627044711015,0.15506849315068494
13089021916,"Census Tract 219.16, DeKalb County, Georgia",2815.0,45469.0,134000.0,989.0,1225,384,841,33.0,510.0,2221.0,2810.0,375.0,0.1334519572953736,2020,8.653338219869237,0.0,0.0,0.0,0.1811722912966252,0.7889875666074601,0.01172291296625222,0.686530612244898
13089021917,"Census Tract 219.17, DeKalb County, Georgia",3567.0,34936.0,151500.0,1096.0,1289,352,937,47.0,245.0,3223.0,3567.0,1433.0,0.4017381553125876,2020,9.333668484012634,0.0,0.0,0.0,0.06868516961031679,0.903560414914494,0.013176338659938324,0.7269200930954228
13089022001,"Census Tract 220.01, DeKalb County, Georgia",4779.0,76563.0,226200.0,1246.0,1840,1131,709,853.0,2978.0,735.0,4779.0,319.0,0.0667503661853944,2020,7.129166229659184,0.0,0.0,0.0,0.6231429169282277,0.15379786566227244,0.1784892236869638,0.38532608695652176
13089022005,"Census Tract 220.05, DeKalb County, Georgia",4939.0,41526.0,151000.0,928.0,1608,529,1079,94.0,741.0,3429.0,4882.0,1169.0,0.2394510446538304,2020,7.496520516930529,0.0,0.0,0.0,0.15003037052034826,0.6942700951609637,0.019032192751569144,0.6710199004975125
13089022007,"Census Tract 220.07, DeKalb County, Georgia",3920.0,40656.0,154200.0,1099.0,983,60,923,112.0,270.0,2048.0,3910.0,1356.0,0.3468030690537084,2020,7.186800670035915,0.0,0.0,0.0,0.06887755102040816,0.5224489795918368,0.02857142857142857,0.9389623601220752
13089022010,"Census Tract 220.10, DeKalb County, Georgia",2247.0,62167.0,170100.0,1155.0,628,405,223,86.0,361.0,830.0,2242.0,299.0,0.1333630686886708,2020,8.100782032580033,0.0,0.0,0.0,0.1606586559857588,0.3693813974187806,0.03827325322652426,0.35509554140127386
13089022011,"Census Tract 220.11, DeKalb County, Georgia",6538.0,36972.0,202700.0,933.0,1489,368,1121,12.0,557.0,4009.0,6538.0,1447.0,0.2213215050474151,2020,7.732434982906562,0.0,0.0,0.0,0.08519424900581217,0.613184460079535,0.0018354236769654328,0.7528542646071189
13089022012,"Census Tract 220.12, DeKalb County, Georgia",2734.0,28555.0,105800.0,856.0,811,109,702,21.0,132.0,878.0,2734.0,831.0,0.3039502560351134,2020,7.1820639619326085,0.0,0.0,0.0,0.048280907095830286,0.32114118507681055,0.007681053401609363,0.8655980271270037
13089022013,"Census Tract 220.13, DeKalb County, Georgia",3153.0,42008.0,,1026.0,979,45,934,107.0,134.0,2793.0,3153.0,841.0,0.2667300983190612,2020,8.180967507765397,0.0,0.0,0.0,0.04249920710434507,0.8858230256898192,0.033935934031081506,0.9540347293156282
13089022014,"Census Tract 220.14, DeKalb County, Georgia",2683.0,36128.0,66000.0,1007.0,671,32,639,0.0,31.0,2033.0,2683.0,1408.0,0.5247856876630638,2020,7.61464682144703,0.0,0.0,0.0,0.011554230339172567,0.7577338799850913,0.0,0.9523099850968704
13089022015,"Census Tract 220.15, DeKalb County, Georgia",2457.0,52917.0,157900.0,1396.0,700,458,242,0.0,372.0,1438.0,2457.0,190.0,0.0773300773300773,2020,8.383129290169734,0.0,0.0,0.0,0.1514041514041514,0.5852665852665853,0.0,0.3457142857142857
13089022016,"Census Tract 220.16, DeKalb County, Georgia",3693.0,48894.0,146800.0,1218.0,1127,671,456,68.0,181.0,2555.0,3693.0,688.0,0.1862984023828865,2020,8.957074164797168,0.0,0.0,0.0,0.04901164365014893,0.6918494448957487,0.018413214189006228,0.4046140195208518
13089022100,"Census Tract 221, DeKalb County, Georgia",3846.0,47278.0,209600.0,815.0,1381,613,768,144.0,798.0,2136.0,3846.0,904.0,0.235049401976079,2020,6.238188540019042,0.0,0.0,0.0,0.20748829953198128,0.5553822152886115,0.0374414976599064,0.556118754525706
13089022203,"Census Tract 222.03, DeKalb County, Georgia",2308.0,74386.0,286600.0,1395.0,1105,210,895,64.0,1015.0,769.0,2308.0,350.0,0.1516464471403812,2020,5.1145068845124255,0.0,0.0,0.0,0.43977469670710573,0.3331889081455806,0.02772963604852686,0.8099547511312217
13089022205,"Census Tract 222.05, DeKalb County, Georgia",4830.0,69524.0,227200.0,1144.0,1616,818,798,988.0,1451.0,699.0,4742.0,440.0,0.0927878532264867,2020,6.193268847680922,0.0,0.0,0.0,0.30041407867494824,0.14472049689440994,0.20455486542443063,0.4938118811881188
13089022206,"Census Tract 222.06, DeKalb County, Georgia",2941.0,70491.0,290300.0,1261.0,1284,376,908,271.0,1106.0,538.0,2830.0,81.0,0.0286219081272084,2020,5.489168150371079,0.0,0.0,0.0,0.37606256375382524,0.1829309758585515,0.09214552873172391,0.7071651090342679
13089022302,"Census Tract 223.02, DeKalb County, Georgia",3620.0,86368.0,350600.0,1357.0,1748,1005,743,0.0,2460.0,536.0,3609.0,381.0,0.1055694098088113,2020,5.318006338613699,0.0,0.0,0.0,0.6795580110497238,0.14806629834254142,0.0,0.42505720823798626
13089022303,"Census Tract 223.03, DeKalb County, Georgia",3370.0,88804.0,278600.0,1141.0,1644,1196,448,322.0,2553.0,297.0,3359.0,265.0,0.0788925275379577,2020,4.670064558778113,0.0,0.0,0.0,0.757566765578635,0.08813056379821958,0.09554896142433235,0.2725060827250608
13089022304,"Census Tract 223.04, DeKalb County, Georgia",2921.0,57073.0,283900.0,1085.0,1532,752,780,197.0,1503.0,307.0,2921.0,523.0,0.1790482711400205,2020,3.9818319963136997,0.0,0.0,0.0,0.514549811708319,0.10510099281068128,0.06744265662444368,0.5091383812010444
13089022401,"Census Tract 224.01, DeKalb County, Georgia",4230.0,118924.0,572200.0,1643.0,1885,1181,704,634.0,2912.0,107.0,4060.0,425.0,0.104679802955665,2020,1.7129708358801206,0.0,0.0,1.0,0.6884160756501182,0.025295508274231677,0.14988179669030732,0.37347480106100794
13089022403,"Census Tract 224.03, DeKalb County, Georgia",3930.0,204167.0,743700.0,1454.0,1366,1279,87,71.0,3565.0,110.0,3930.0,106.0,0.026972010178117,2020,2.380625292535056,0.0,0.0,1.0,0.9071246819338422,0.027989821882951654,0.018066157760814248,0.0636896046852123
13089022404,"Census Tract 224.04, DeKalb County, Georgia",3756.0,35323.0,,1665.0,853,0,853,272.0,1788.0,849.0,1372.0,607.0,0.4424198250728863,2020,2.5585463602929246,0.0,0.0,1.0,0.476038338658147,0.22603833865814696,0.0724174653887114,1.0
13089022405,"Census Tract 224.05, DeKalb County, Georgia",3156.0,53631.0,450000.0,1398.0,416,98,318,322.0,1375.0,674.0,840.0,251.0,0.2988095238095238,2020,3.2145234830027642,0.0,0.0,0.0,0.43567807351077315,0.21356147021546262,0.10202788339670468,0.7644230769230769
13089022501,"Census Tract 225.01, DeKalb County, Georgia",4538.0,82885.0,408100.0,1616.0,1680,727,953,512.0,2227.0,1556.0,4520.0,1196.0,0.2646017699115044,2020,3.2297826021021807,0.0,0.0,0.0,0.49074482150727194,0.3428823270163067,0.1128250330542089,0.5672619047619047
13089022502,"Census Tract 225.02, DeKalb County, Georgia",2974.0,181144.0,551600.0,1472.0,1071,855,216,152.0,2634.0,20.0,2958.0,86.0,0.0290736984448952,2020,3.2021327473203587,0.0,0.0,0.0,0.8856758574310692,0.006724949562878279,0.05110961667787491,0.20168067226890757
13089022601,"Census Tract 226.01, DeKalb County, Georgia",4538.0,77900.0,454600.0,1266.0,2124,1079,1045,118.0,3402.0,579.0,4538.0,272.0,0.0599382988100484,2020,3.9121620669269297,0.0,0.0,0.0,0.749669457910974,0.127589246364037,0.02600264433671221,0.4919962335216573
13089022602,"Census Tract 226.02, DeKalb County, Georgia",2170.0,173525.0,496200.0,1325.0,712,627,85,18.0,1566.0,120.0,2170.0,7.0,0.0032258064516129,2020,4.453951274302185,0.0,0.0,0.0,0.7216589861751153,0.055299539170506916,0.008294930875576038,0.11938202247191011
13089022700,"Census Tract 227, DeKalb County, Georgia",5406.0,144167.0,633900.0,1245.0,1714,1387,327,484.0,3568.0,1021.0,5183.0,229.0,0.0441829056530966,2020,3.107293281786252,0.0,0.0,0.0,0.6600073991860895,0.18886422493525712,0.08953015168331484,0.19078179696616102
13089022800,"Census Tract 228, DeKalb County, Georgia",4543.0,118056.0,601800.0,1243.0,1344,1035,309,180.0,2976.0,672.0,3941.0,194.0,0.0492260847500634,2020,3.9510445469775703,0.0,0.0,0.0,0.6550737398195026,0.14791987673343607,0.03962139555359894,0.22991071428571427
13089022900,"Census Tract 229, DeKalb County, Georgia",3777.0,89844.0,317600.0,951.0,1751,1448,303,65.0,2738.0,819.0,3764.0,167.0,0.0443676939426142,2020,4.5604580495117215,0.0,0.0,0.0,0.7249139528726503,0.21683876092136617,0.017209425469949694,0.173043974871502
13089023000,"Census Tract 230, DeKalb County, Georgia",2226.0,90694.0,434100.0,1348.0,993,700,293,62.0,1910.0,160.0,2200.0,80.0,0.0363636363636363,2020,5.245478026873537,0.0,0.0,0.0,0.8580413297394429,0.07187780772686433,0.027852650494159928,0.29506545820745217
13089023101,"Census Tract 231.01, DeKalb County, Georgia",4600.0,58889.0,219700.0,1121.0,1732,1054,678,51.0,1110.0,3267.0,4593.0,550.0,0.1197474417591987,2020,4.891572326903138,0.0,0.0,0.0,0.24130434782608695,0.7102173913043478,0.01108695652173913,0.39145496535796764
13089023102,"Census Tract 231.02, DeKalb County, Georgia",3293.0,40016.0,294300.0,798.0,1457,706,751,93.0,1179.0,1655.0,3257.0,360.0,0.1105311636475284,2020,5.684734561446407,0.0,0.0,0.0,0.35803218949286364,0.5025812329183116,0.028241724870938355,0.515442690459849
13089023107,"Census Tract 231.07, DeKalb County, Georgia",4009.0,57500.0,141200.0,1134.0,1582,895,687,225.0,862.0,2817.0,4009.0,580.0,0.1446744824145672,2020,6.090481078351456,0.0,0.0,0.0,0.21501621351958095,0.702668994761786,0.05612372162634073,0.43426042983565105
13089023108,"Census Tract 231.08, DeKalb County, Georgia",4372.0,33333.0,108700.0,1078.0,1690,602,1088,59.0,390.0,3723.0,4345.0,1232.0,0.2835443037974683,2020,7.197433405806447,0.0,0.0,0.0,0.08920402561756634,0.851555352241537,0.013494967978042087,0.6437869822485207
13089023111,"Census Tract 231.11, DeKalb County, Georgia",2320.0,46367.0,131500.0,1295.0,745,487,258,115.0,223.0,1875.0,2306.0,367.0,0.1591500433651344,2020,7.520337268741147,0.0,0.0,0.0,0.09612068965517241,0.8081896551724138,0.04956896551724138,0.34630872483221475
13089023112,"Census Tract 231.12, DeKalb County, Georgia",4252.0,29762.0,179200.0,860.0,1963,234,1729,299.0,234.0,3512.0,4252.0,1073.0,0.252351834430856,2020,6.736712788752147,0.0,0.0,0.0,0.05503292568203198,0.825964252116651,0.07031984948259642,0.8807947019867549
13089023113,"Census Tract 231.13, DeKalb County, Georgia",2692.0,30888.0,258100.0,852.0,1410,373,1037,33.0,779.0,1555.0,2692.0,957.0,0.3554977711738484,2020,6.271095674511874,0.0,0.0,0.0,0.2893759286775632,0.5776374442793462,0.01225854383358098,0.7354609929078014
13089023114,"Census Tract 231.14, DeKalb County, Georgia",3705.0,43333.0,120300.0,889.0,1288,883,405,94.0,386.0,2831.0,3695.0,1108.0,0.2998646820027064,2020,7.539606807870289,0.0,0.0,0.0,0.10418353576248313,0.764102564102564,0.025371120107962213,0.3144409937888199
13089023115,"Census Tract 231.15, DeKalb County, Georgia",2240.0,,,,0,0,0,157.0,238.0,1662.0,6.0,2.0,0.3333333333333333,2020,6.821334171380221,0.0,0.0,0.0,0.10625,0.7419642857142857,0.07008928571428572,
13089023209,"Census Tract 232.09, DeKalb County, Georgia",5748.0,67857.0,132400.0,1476.0,1792,1396,396,128.0,272.0,5217.0,5733.0,896.0,0.1562881562881563,2020,10.818227376386215,0.0,0.0,0.0,0.04732080723729993,0.9076200417536534,0.022268615170494086,0.22098214285714285
13089023211,"Census Tract 232.11, DeKalb County, Georgia",3906.0,58144.0,164600.0,1147.0,1377,731,646,111.0,52.0,3614.0,3906.0,415.0,0.1062467997951868,2020,9.687952065349064,0.0,0.0,0.0,0.013312852022529442,0.9252432155657963,0.028417818740399385,0.4691358024691358
13089023212,"Census Tract 232.12, DeKalb County, Georgia",3924.0,67115.0,138900.0,1249.0,1512,906,606,114.0,100.0,3571.0,3864.0,339.0,0.0877329192546583,2020,10.535479207074028,0.0,0.0,0.0,0.0254841997961264,0.9100407747196738,0.0290519877675841,0.4007936507936508
13089023213,"Census Tract 232.13, DeKalb County, Georgia",7099.0,44583.0,152700.0,1085.0,2216,993,1223,109.0,246.0,6418.0,7072.0,1838.0,0.2598981900452489,2020,8.951689339855042,0.0,0.0,0.0,0.03465276799549232,0.9040709959149176,0.015354275250035217,0.5518953068592057
13089023214,"Census Tract 232.14, DeKalb County, Georgia",5015.0,49650.0,143800.0,1121.0,1993,740,1253,6.0,129.0,4865.0,5015.0,612.0,0.1220338983050847,2020,10.286715605649862,0.0,0.0,0.0,0.02572283150548355,0.9700897308075773,0.0011964107676969093,0.6287004515805319
13089023215,"Census Tract 232.15, DeKalb County, Georgia",4882.0,43457.0,122500.0,1215.0,1553,1198,355,127.0,333.0,3717.0,4882.0,1279.0,0.2619827939369111,2020,8.437148484879351,0.0,0.0,0.0,0.06820975010241705,0.7613682916837362,0.02601392871773863,0.22858982614294912
13089023216,"Census Tract 232.16, DeKalb County, Georgia",4240.0,56086.0,125400.0,1064.0,1679,1044,635,0.0,138.0,4102.0,4227.0,304.0,0.0719186184054885,2020,8.754292565926988,0.0,0.0,0.0,0.032547169811320754,0.9674528301886792,0.0,0.37820131030375226
13089023217,"Census Tract 232.17, DeKalb County, Georgia",4682.0,53750.0,157600.0,1229.0,1378,995,383,0.0,146.0,4480.0,4677.0,1156.0,0.2471669873850759,2020,10.381111136207993,0.0,0.0,0.0,0.031183255019222554,0.9568560444254592,0.0,0.2779390420899855
13089023218,"Census Tract 232.18, DeKalb County, Georgia",3034.0,26771.0,109600.0,1191.0,1101,110,991,20.0,110.0,2577.0,3034.0,1215.0,0.4004614370468029,2020,9.474233983108594,0.0,0.0,0.0,0.03625576796308504,0.8493737640079103,0.0065919578114700065,0.9000908265213442
13089023219,"Census Tract 232.19, DeKalb County, Georgia",3916.0,56616.0,143000.0,1236.0,1077,890,187,169.0,210.0,3171.0,3911.0,574.0,0.1467655331117361,2020,8.421261035329946,0.0,0.0,0.0,0.05362614913176711,0.8097548518896833,0.04315628192032686,0.17363045496750232
13089023220,"Census Tract 232.20, DeKalb County, Georgia",3198.0,55291.0,152200.0,1308.0,1012,686,326,89.0,399.0,2374.0,3186.0,689.0,0.2162586315128688,2020,8.934375205178416,0.0,0.0,0.0,0.124765478424015,0.742338961851157,0.02782989368355222,0.3221343873517787
13089023221,"Census Tract 232.21, DeKalb County, Georgia",2958.0,50467.0,121400.0,1249.0,1063,638,425,272.0,194.0,2008.0,2906.0,394.0,0.1355815554026152,2020,10.150098877385412,0.0,0.0,0.0,0.06558485463150777,0.6788370520622042,0.09195402298850575,0.39981185324553153
13089023222,"Census Tract 232.22, DeKalb County, Georgia",4295.0,38181.0,122000.0,1118.0,1624,672,952,197.0,107.0,3836.0,4295.0,1279.0,0.2977881257275902,2020,9.752267944722856,0.0,0.0,0.0,0.024912689173457507,0.8931315483119907,0.04586728754365541,0.5862068965517241
13089023311,"Census Tract 233.11, DeKalb County, Georgia",5050.0,70049.0,201500.0,1424.0,1750,1269,481,190.0,147.0,4667.0,5041.0,797.0,0.1581035508827613,2020,14.107600080602495,0.0,0.0,0.0,0.02910891089108911,0.9241584158415842,0.03762376237623762,0.27485714285714286
13089023313,"Census Tract 233.13, DeKalb County, Georgia",5772.0,54281.0,128800.0,1442.0,1601,1072,529,124.0,19.0,5499.0,5772.0,469.0,0.0812543312543312,2020,13.107291936316916,0.0,0.0,0.0,0.003291753291753292,0.9527027027027027,0.021483021483021482,0.33041848844472205
13089023315,"Census Tract 233.15, DeKalb County, Georgia",6422.0,77545.0,173200.0,1301.0,2073,1792,281,121.0,339.0,5716.0,6417.0,309.0,0.0481533426834969,2020,16.512961758595726,0.0,0.0,0.0,0.05278729367798194,0.8900654001868576,0.01884148240423544,0.13555233960443802
13089023317,"Census Tract 233.17, DeKalb County, Georgia",3248.0,23909.0,53400.0,951.0,1496,656,840,82.0,298.0,2840.0,3248.0,1413.0,0.4350369458128079,2020,15.515276560945244,0.0,0.0,0.0,0.0917487684729064,0.874384236453202,0.025246305418719212,0.5614973262032086
13089023318,"Census Tract 233.18, DeKalb County, Georgia",3369.0,79112.0,174300.0,1478.0,1068,816,252,47.0,170.0,2828.0,3369.0,183.0,0.0543187889581478,2020,15.879621112803711,0.0,0.0,0.0,0.05046007717423568,0.8394182249925795,0.013950727218759276,0.23595505617977527
13089023319,"Census Tract 233.19, DeKalb County, Georgia",2719.0,48520.0,150700.0,1093.0,1151,476,675,65.0,12.0,2610.0,2719.0,311.0,0.1143802868701728,2020,11.72264994584051,0.0,0.0,0.0,0.004413387274733358,0.9599117322545053,0.023905847738139023,0.5864465682015638
13089023320,"Census Tract 233.20, DeKalb County, Georgia",3511.0,30009.0,104400.0,1158.0,1637,188,1449,138.0,53.0,2962.0,3359.0,1042.0,0.3102113724322715,2020,13.444821637733058,0.0,0.0,0.0,0.015095414411848477,0.8436342922244375,0.039305041298775274,0.8851557727550398
13089023321,"Census Tract 233.21, DeKalb County, Georgia",4257.0,54028.0,119200.0,1065.0,1498,235,1263,54.0,0.0,4187.0,4208.0,621.0,0.1475760456273764,2020,12.687875828190654,0.0,0.0,0.0,0.0,0.9835564951844021,0.012684989429175475,0.8431241655540721
13089023322,"Census Tract 233.22, DeKalb County, Georgia",3241.0,50488.0,139200.0,1204.0,1046,370,676,32.0,127.0,2871.0,3234.0,89.0,0.0275200989486703,2020,11.824305082721185,0.0,0.0,0.0,0.03918543659364394,0.8858377044122184,0.009873495834618945,0.6462715105162524
13089023323,"Census Tract 233.23, DeKalb County, Georgia",3849.0,74698.0,181800.0,1151.0,1157,1045,112,123.0,23.0,3694.0,3846.0,383.0,0.0995839833593343,2020,12.933988442194513,0.0,0.0,0.0,0.0059755780722265525,0.9597297999480384,0.03195635229929852,0.09680207433016422
13089023324,"Census Tract 233.24, DeKalb County, Georgia",3170.0,76447.0,265600.0,1400.0,1274,1044,230,0.0,15.0,3024.0,3170.0,72.0,0.0227129337539432,2020,12.136117076141039,0.0,0.0,0.0,0.00473186119873817,0.9539432176656152,0.0,0.18053375196232338
13089023325,"Census Tract 233.25, DeKalb County, Georgia",4793.0,83542.0,186900.0,1668.0,1580,1361,219,0.0,193.0,4353.0,4793.0,377.0,0.0786563738785729,2020,15.542368979357269,0.0,0.0,0.0,0.04026705612351346,0.9081994575422491,0.0,0.13860759493670885
13089023326,"Census Tract 233.26, DeKalb County, Georgia",4391.0,74832.0,164300.0,1168.0,1329,873,456,4.0,106.0,3889.0,4347.0,266.0,0.0611916264090177,2020,15.29235918177129,0.0,0.0,0.0,0.024140286950580733,0.8856752448189479,0.0009109542245502164,0.3431151241534989
13089023327,"Census Tract 233.27, DeKalb County, Georgia",7204.0,47083.0,110400.0,1177.0,2151,1193,958,0.0,139.0,7021.0,7204.0,1013.0,0.1406163242642976,2020,11.726267801409993,0.0,0.0,0.0,0.01929483620210994,0.9745974458634092,0.0,0.44537424453742447
13089023328,"Census Tract 233.28, DeKalb County, Georgia",4477.0,62083.0,113900.0,1309.0,1508,768,740,136.0,15.0,4062.0,4435.0,1068.0,0.2408117249154453,2020,13.135119957337936,0.0,0.0,0.0,0.0033504578959124413,0.9073039982130892,0.030377484922939468,0.4907161803713528
13089023329,"Census Tract 233.29, DeKalb County, Georgia",4002.0,63893.0,180200.0,1369.0,1422,1198,224,56.0,142.0,3708.0,4002.0,689.0,0.1721639180409795,2020,12.394885634780257,0.0,0.0,0.0,0.03548225887056472,0.9265367316341829,0.013993003498250875,0.15752461322081576
13089023330,"Census Tract 233.30, DeKalb County, Georgia",4318.0,84057.0,155900.0,1613.0,1062,980,82,52.0,1.0,4265.0,4311.0,1661.0,0.3852934353978195,2020,13.953696098545931,0.0,0.0,0.0,0.0002315886984715146,0.9877257989810098,0.012042612320518759,0.07721280602636535
13089023331,"Census Tract 233.31, DeKalb County, Georgia",3269.0,53022.0,106600.0,1233.0,1119,588,531,110.0,75.0,3077.0,3264.0,486.0,0.1488970588235294,2020,11.82406067592631,0.0,0.0,0.0,0.02294279596206791,0.9412664423371061,0.0336494340776996,0.4745308310991957
13089023332,"Census Tract 233.32, DeKalb County, Georgia",3166.0,63484.0,106800.0,1051.0,1034,782,252,0.0,125.0,2872.0,3148.0,338.0,0.1073697585768742,2020,11.363782677976843,0.0,0.0,0.0,0.039481996209728365,0.9071383449147189,0.0,0.2437137330754352
13089023410,"Census Tract 234.10, DeKalb County, Georgia",3903.0,41065.0,119600.0,1024.0,1564,348,1216,98.0,131.0,3562.0,3887.0,877.0,0.2256238744533059,2020,5.1865499196089955,0.0,0.0,0.0,0.033563925185754545,0.9126313092492954,0.025108890596976685,0.7774936061381074
13089023411,"Census Tract 234.11, DeKalb County, Georgia",3806.0,46615.0,119600.0,910.0,1546,944,602,73.0,67.0,3631.0,3761.0,532.0,0.1414517415580962,2020,4.462959437920646,0.0,0.0,0.0,0.017603783499737256,0.9540199684708355,0.019180241723594324,0.38939197930142305
13089023413,"Census Tract 234.13, DeKalb County, Georgia",4173.0,72283.0,153600.0,1632.0,1356,1212,144,57.0,160.0,3881.0,4154.0,159.0,0.0382763601348098,2020,7.504048456181043,0.0,0.0,0.0,0.03834172058471124,0.930026359932902,0.013659237958303379,0.10619469026548672
13089023422,"Census Tract 234.22, DeKalb County, Georgia",5945.0,59798.0,136100.0,1388.0,1789,1182,607,146.0,123.0,5634.0,5900.0,1163.0,0.1971186440677966,2020,7.321657065011088,0.0,0.0,0.0,0.020689655172413793,0.9476871320437342,0.024558452481076534,0.3392956959195081
13089023424,"Census Tract 234.24, DeKalb County, Georgia",5024.0,61875.0,157000.0,1419.0,1691,1320,371,214.0,138.0,4633.0,5024.0,950.0,0.1890923566878981,2020,5.6519016773512165,0.0,0.0,0.0,0.02746815286624204,0.9221735668789809,0.04259554140127388,0.21939680662329983
13089023425,"Census Tract 234.25, DeKalb County, Georgia",6293.0,63103.0,200900.0,1099.0,2149,1698,451,411.0,256.0,5584.0,6288.0,684.0,0.1087786259541984,2020,8.650403900254897,0.0,0.0,0.0,0.040680120769108534,0.8873351342761799,0.06531066264102972,0.20986505351326198
